source_text,target_text
"[' ', 'new', 'york', 'times', 'co.', 'is', 'expected', 'to', 'report', 'lower', 'earnings', 'for', 'the', 'third', 'quarter', 'because', 'of', 'continued', 'weak', 'advertising', 'levels', 'at', 'its', 'flagship', 'new', 'york', 'times', 'and', 'deep', 'discounting', 'of', 'newsprint', 'at', 'its', 'affiliate', 'forest', 'products', 'group', '\n']"," new york times co. is expected to report lower earnings for the third quarter because of continued weak advertising levels at its flagship new york times and deep discounting of newsprint at its affiliate forest products group 
"
"[' ', 'that', 'was', ""n't"", 'the', 'case', 'in', 'N', 'when', 'the', 'dollar', 'was', 'so', 'weak', 'that', 'some', 'economists', 'and', 'government', 'officials', 'seriously', 'worried', 'that', 'it', 'might', 'collapse', 'producing', 'panic', 'among', 'foreign', 'investors', 'and', ' ', 'the', 'flow', 'of', 'foreign', 'capital', 'to', 'the', 'u.s', '.', '\n']"," that was n't the case in N when the dollar was so weak that some economists and government officials seriously worried that it might collapse producing panic among foreign investors and  the flow of foreign capital to the u.s. 
"
"[' ', 'he', 'noted', 'that', 'unlike', 'an', 'employee', 'stock', 'ownership', 'plan', 'where', 'a', 'company', 'usually', ' ', 'money', 'from', 'third', 'party', 'lenders', 'to', 'buy', 'stock', 'that', 'it', 'sets', 'aside', 'to', 'award', 'employees', 'over', 'time', 'here', 'employees', 'had', 'to', ' ', 'out', 'their', 'own', 'cash', 'for', 'the', 'stock', '\n']"," he noted that unlike an employee stock ownership plan where a company usually  money from third party lenders to buy stock that it sets aside to award employees over time here employees had to  out their own cash for the stock 
"
"[' ', 'a', 'federal', 'appeals', 'court', 'in', 'san', 'francisco', 'ruled', 'that', 'shareholders', 'ca', ""n't"", 'hold', 'corporate', 'officials', 'liable', 'for', 'false', 'sales', 'projections', 'on', 'new', 'products', 'if', 'the', 'news', 'media', ' ', 'revealed', 'substantial', 'information', 'about', 'the', 'product', ""'s"", 'flaws', '\n']"," a federal appeals court in san francisco ruled that shareholders ca n't hold corporate officials liable for false sales projections on new products if the news media  revealed substantial information about the product 's flaws 
"
"[' ', 'in', 'the', 'past', 'corporate', 'buyers', 'were', 'often', 'discouraged', 'from', 'making', 'bids', 'because', 'of', 'competition', 'from', 'lbo', 'firms', 'which', 'were', 'often', 'prepared', 'to', ' ', 'the', 'corporations', 'says', 'j.', ' ', 'hill', 'head', 'of', 'mergers', 'and', 'acquisitions', 'at', 'shearson', 'lehman', 'hutton', '\n']"," in the past corporate buyers were often discouraged from making bids because of competition from lbo firms which were often prepared to  the corporations says j.  hill head of mergers and acquisitions at shearson lehman hutton 
"
"[' ', 'mr', '.', ' ', 'based', 'this', 'on', 'a', 'statement', 'by', 'mr', '.', 'keating', 'that', 'was', 'quoted', 'in', 'a', 'wall', 'street', 'journal', 'story', 'in', 'april', 'one', 'question', 'had', 'to', 'do', 'with', 'whether', 'my', 'financial', 'support', 'in', 'any', 'way', 'influenced', 'several', 'political', 'figures', 'to', 'take', 'up', 'my', 'cause', '\n']"," mr.  based this on a statement by mr. keating that was quoted in a wall street journal story in april one question had to do with whether my financial support in any way influenced several political figures to take up my cause 
"
"[' ', 'but', 'mrs', '.', 'hills', 'speaking', 'at', 'a', 'breakfast', 'meeting', 'of', 'the', 'american', 'chamber', 'of', 'commerce', 'in', 'japan', 'on', 'saturday', 'stressed', 'that', 'the', 'objective', 'is', 'not', 'to', 'get', 'definitive', 'action', 'by', 'spring', 'or', 'summer', 'it', 'is', 'rather', 'to', 'have', 'a', 'blueprint', 'for', 'action', '\n']"," but mrs. hills speaking at a breakfast meeting of the american chamber of commerce in japan on saturday stressed that the objective is not to get definitive action by spring or summer it is rather to have a blueprint for action 
"
"[' ', 'when', 'she', 'met', 'the', 'local', 'press', 'for', 'the', 'first', 'time', 'on', 'friday', 'mrs', '.', 'hills', 'firmly', 'reiterated', 'the', 'need', 'for', 'progress', 'in', 'removing', 'barriers', 'to', 'trade', 'in', 'forest', 'products', ' ', 'and', ' ', 'three', 'areas', 'targeted', 'under', 'the', ' ', 'N', 'provision', 'of', 'the', 'N', 'trade', 'bill', '\n']"," when she met the local press for the first time on friday mrs. hills firmly reiterated the need for progress in removing barriers to trade in forest products  and  three areas targeted under the  N provision of the N trade bill 
"
"[' ', 'one', ' ', 'provision', 'that', 'was', 'originally', 'in', 'the', 'senate', 'bill', 'but', 'was', 'cut', 'out', 'because', 'it', 'lost', 'money', 'was', 'the', 'proposal', 'by', 'chairman', 'lloyd', ' ', 'd.', 'texas', 'of', 'the', 'senate', 'finance', 'committee', 'to', 'expand', 'the', 'deduction', 'for', 'individual', 'retirement', 'accounts', '\n']"," one  provision that was originally in the senate bill but was cut out because it lost money was the proposal by chairman lloyd  d. texas of the senate finance committee to expand the deduction for individual retirement accounts 
"
"[' ', 'under', 'these', 'conditions', 'even', 'a', ' ', 'out', 'of', 'economic', 'growth', 'catching', 'cold', 'in', 'the', 'healthy', 'metropolitan', 'areas', 'will', 'create', 'significant', 'opportunities', 'for', 'corporations', 'and', 'professional', 'service', 'firms', 'looking', 'for', 'bargains', 'as', 'the', ' ', 'industry', '  \n']"," under these conditions even a  out of economic growth catching cold in the healthy metropolitan areas will create significant opportunities for corporations and professional service firms looking for bargains as the  industry   
"
"[' ', 'an', 'omnibus', 'bill', 'assembled', 'by', 'sen', '.', 'edward', 'kennedy', 'd.', 'mass', '.', 'and', 'including', 'some', 'diluted', ' ', 'provisions', 'along', 'with', 'proposals', 'by', 'fellow', 'democratic', 'sens', '.', '  ', 'barbara', ' ', 'and', 'christopher', 'dodd', 'has', 'been', 'reported', 'out', 'of', 'the', 'senate', 'labor', 'committee', '\n']"," an omnibus bill assembled by sen. edward kennedy d. mass. and including some diluted  provisions along with proposals by fellow democratic sens.   barbara  and christopher dodd has been reported out of the senate labor committee 
"
"[' ', 'in', 'addition', 'sen', '.', 'cranston', 'received', '$', 'N', 'in', 'campaign', 'donations', 'through', 'mr', '.', 'keating', 'and', 'the', 'california', 'democratic', 'party', 'received', '$', 'N', 'in', 'corporate', 'donations', 'for', 'a', 'N', ' ', 'drive', 'that', 'benefited', 'the', 'senator', ""'s"", 're', '-', 'election', 'campaign', 'that', 'year', '\n']"," in addition sen. cranston received $ N in campaign donations through mr. keating and the california democratic party received $ N in corporate donations for a N  drive that benefited the senator 's re-election campaign that year 
"
"[' ', 'although', 'time', 'already', 'had', 'a', 'long', '-', 'term', 'contract', 'to', 'buy', 'movies', 'from', 'warner', 'the', 'merger', 'will', 'let', 'time', ""'s"", 'largely', '  ', 'channel', 'home', 'box', 'office', 'own', 'the', 'warner', 'movies', 'aired', 'on', 'hbo', 'a', ' ', 'integration', 'that', 'is', 'effectively', 'blocked', 'by', ' ', 'regulations', '\n']"," although time already had a long-term contract to buy movies from warner the merger will let time 's largely   channel home box office own the warner movies aired on hbo a  integration that is effectively blocked by  regulations 
"
"[' ', 'many', 'bond', 'market', 'participants', 'will', 'be', 'closely', ' ', 'the', 'action', 'of', 'the', 'federal', 'reserve', 'which', 'might', 'repeat', 'its', 'october', 'N', 'injection', 'of', 'huge', 'amounts', 'of', 'liquidity', 'to', ' ', 'the', 'financial', 'markets', 'and', 'keep', 'the', 'economy', 'from', 'slowing', 'into', 'a', 'recession', '\n']"," many bond market participants will be closely  the action of the federal reserve which might repeat its october N injection of huge amounts of liquidity to  the financial markets and keep the economy from slowing into a recession 
"
"['  ', 'faces', 'lower', 'prices', 'for', 'its', 'mainstay', 'product', ' ', 'while', 'it', 'goes', 'forward', 'with', 'a', 'heavy', 'capital', 'investment', 'program', 'to', 'bolster', 'its', 'raw', 'material', 'supply', 'and', 'develop', 'new', 'uses', 'for', ' ', 'whose', 'markets', 'include', 'the', 'packaging', 'and', 'automobile', 'industries', '\n']","  faces lower prices for its mainstay product  while it goes forward with a heavy capital investment program to bolster its raw material supply and develop new uses for  whose markets include the packaging and automobile industries 
"
"[' ', 'the', 'london', 'sunday', 'times', 'which', 'first', 'reported', 'the', 'u.s', '.', 'concerns', 'cited', 'a', 'u.s', '.', 'intelligence', 'report', 'as', 'the', 'source', 'of', 'the', 'allegations', 'that', 'olivetti', 'exported', '$', 'N', 'million', 'in', '  ', 'flexible', 'manufacturing', 'systems', 'to', 'the', 'soviet', 'aviation', 'industry', '\n']"," the london sunday times which first reported the u.s. concerns cited a u.s. intelligence report as the source of the allegations that olivetti exported $ N million in   flexible manufacturing systems to the soviet aviation industry 
"
"[' ', 'among', 'other', 'otc', 'issues', 'intel', 'dropped', 'N', 'N', 'to', 'N', 'N', ' ', 'transportation', 'lost', 'N', 'N', 'to', 'N', 'N', 'the', 'american', 'depositary', 'receipts', 'of', 'jaguar', 'were', 'off', 'N', 'to', 'N', 'N', 'mci', 'communications', 'slipped', 'N', 'N', 'to', 'N', 'N', 'apple', 'computer', 'fell', 'N', 'to', 'N', 'N', 'and', ' ', 'dropped', 'N', 'N', 'to', 'N', 'N', '\n']"," among other otc issues intel dropped N N to N N  transportation lost N N to N N the american depositary receipts of jaguar were off N to N N mci communications slipped N N to N N apple computer fell N to N N and  dropped N N to N N 
"
"[' ', 'the', 'fed', ""'s"", 'efforts', 'at', ' ', 'were', 'partly', ' ', 'sunday', 'morning', 'when', 'both', 'the', 'new', 'york', 'times', 'and', 'the', 'washington', 'post', 'carried', 'stories', ' ', 'a', 'senior', 'fed', 'official', 'saying', 'the', 'central', 'bank', 'was', 'prepared', 'to', 'pour', 'cash', 'into', 'the', 'banking', 'system', 'monday', 'morning', '\n']"," the fed 's efforts at  were partly  sunday morning when both the new york times and the washington post carried stories  a senior fed official saying the central bank was prepared to pour cash into the banking system monday morning 
"
"[' ', 'james', ' ', 'the', 'minnesota', 'democrat', 'who', 'chairs', 'the', 'public', 'works', 'and', 'transportation', 'committee', ""'s"", 'aviation', 'subcommittee', 'has', 'put', 'an', ' ', 'takeover', 'bill', 'on', ' ', 'speed', 'so', 'that', 'it', 'would', 'be', 'passed', 'in', 'time', 'to', 'affect', 'the', 'american', 'and', 'united', 'air', 'lines', 'bids', '\n']"," james  the minnesota democrat who chairs the public works and transportation committee 's aviation subcommittee has put an  takeover bill on  speed so that it would be passed in time to affect the american and united air lines bids 
"
"[' ', 'mccaw', 'is', 'offering', '$', 'N', 'a', 'share', 'for', 'N', 'million', 'lin', 'shares', 'thereby', 'challenging', 'lin', ""'s"", 'proposal', 'to', 'spin', 'off', 'its', 'television', 'properties', 'pay', 'shareholders', 'a', '$', ' ', 'special', 'dividend', 'and', 'combine', 'its', ' ', 'operations', 'with', 'bellsouth', ""'s"", 'cellular', 'business', '\n']"," mccaw is offering $ N a share for N million lin shares thereby challenging lin 's proposal to spin off its television properties pay shareholders a $  special dividend and combine its  operations with bellsouth 's cellular business 
"
"[' ', 'that', 'became', 'clear', 'last', 'week', 'with', 'the', 'disclosure', 'that', 'national', 'broadcasting', 'co.', 'backed', 'by', 'the', 'deep', 'pockets', 'of', 'parent', 'general', 'electric', 'co.', 'had', 'tried', 'to', 'help', 'fund', 'qintex', 'australia', 'ltd', '.', ""'s"", ' ', '$', 'N', 'billion', 'bid', 'for', 'mgm\\/ua', 'communications', 'co', '\n']"," that became clear last week with the disclosure that national broadcasting co. backed by the deep pockets of parent general electric co. had tried to help fund qintex australia ltd. 's  $ N billion bid for mgm\/ua communications co 
"
"[' ', 'under', 'another', 'post', '-', 'crash', 'system', 'big', 'board', 'president', 'richard', ' ', 'mr', '.', 'phelan', 'was', 'flying', 'to', ' ', 'as', 'the', 'market', 'was', 'falling', 'was', 'talking', 'on', 'an', ' ', 'hot', 'line', 'to', 'the', 'other', 'exchanges', 'the', 'securities', 'and', 'exchange', 'commission', 'and', 'the', 'federal', 'reserve', 'board', '\n']"," under another post-crash system big board president richard  mr. phelan was flying to  as the market was falling was talking on an  hot line to the other exchanges the securities and exchange commission and the federal reserve board 
"
"[' ', 'the', 'franchisees', 'owners', 'or', 'operators', 'of', 'N', 'of', 'the', 'N', ' ', 'arby', ""'s"", 'in', 'the', 'u.s', '.', 'said', 'we', 'have', 'concluded', 'that', 'continued', 'control', 'of', 'arby', ""'s"", 'by', 'victor', 'posner', 'is', 'totally', ' ', 'to', 'us', 'because', 'it', 'is', 'extremely', 'likely', 'to', 'cause', ' ', 'damage', 'to', 'the', 'arby', ""'s"", 'system', '\n']"," the franchisees owners or operators of N of the N  arby 's in the u.s. said we have concluded that continued control of arby 's by victor posner is totally  to us because it is extremely likely to cause  damage to the arby 's system 
"
"[' ', 'in', 'addition', 'officials', 'at', 'the', 'fed', 'and', 'in', 'the', 'bush', 'administration', 'decided', 'that', 'avoiding', ' ', 'actions', 'and', 'statements', 'over', 'the', 'weekend', 'would', 'give', 'them', 'more', 'strength', 'and', 'flexibility', 'should', 'friday', ""'s"", 'market', 'drop', 'turn', 'into', 'this', 'morning', ""'s"", 'rout', '\n']"," in addition officials at the fed and in the bush administration decided that avoiding  actions and statements over the weekend would give them more strength and flexibility should friday 's market drop turn into this morning 's rout 
"
"[' ', 'apple', 'will', 'offer', 'a', '$', 'N', ' ', 'on', 'its', 'apple', ' ', 'with', 'any', 'apple', 'monitor', 'and', 'disk', 'drive', '$', 'N', 'on', 'the', 'basic', ' ', 'plus', 'central', 'processing', 'unit', '$', 'N', 'on', 'the', '  ', 'central', 'processing', 'unit', '$', 'N', 'on', 'the', '   ', 'and', '$', 'N', 'on', 'a', '  ', 'with', 'any', 'apple', 'video', 'card', 'and', 'apple', 'monitor', '\n']"," apple will offer a $ N  on its apple  with any apple monitor and disk drive $ N on the basic  plus central processing unit $ N on the   central processing unit $ N on the    and $ N on a   with any apple video card and apple monitor 
"
"[' ', 'the', 's&l', 'lawyers', 'were', 'encouraged', 'last', 'month', 'by', 'an', ' ', 'ruling', 'in', 'two', 'cases', 'brought', 'against', '  ', 'savings', '&', 'loan', 'association', 'of', 'dallas', 'by', 'the', 'developers', 'of', 'the', 'valley', 'ranch', 'best', 'known', 'as', 'the', 'training', 'center', 'for', 'the', 'dallas', 'cowboys', 'football', 'team', '\n']"," the s&l lawyers were encouraged last month by an  ruling in two cases brought against   savings & loan association of dallas by the developers of the valley ranch best known as the training center for the dallas cowboys football team 
"
"[' ', 'under', 'a', 'reform', 'arising', 'from', 'the', 'N', 'crash', 'trading', 'in', 'the', 'merc', ""'s"", 'stock', '-', 'index', 'futures', 'will', 'break', 'for', 'N', 'minutes', 'if', 'the', 'contract', 'opens', 'and', 'stays', 'five', 'points', 'from', 'friday', ""'s"", 'close', 'a', 'move', 'equal', 'to', 'N', 'points', 'on', 'the', 'dow', 'jones', 'industrial', 'average', '\n']"," under a reform arising from the N crash trading in the merc 's stock-index futures will break for N minutes if the contract opens and stays five points from friday 's close a move equal to N points on the dow jones industrial average 
"
"[' ', 'most', 'of', 'the', 'western', 'european', 'members', 'of', ' ', 'committee', 'on', ' ', 'export', 'controls', 'the', ' ', 'forum', 'through', 'which', 'the', 'u.s', '.', 'and', 'its', 'allies', ' ', 'their', ' ', 'policies', 'are', 'expected', 'to', 'argue', 'for', 'more', 'liberal', 'export', 'rules', 'at', 'a', 'meeting', 'to', 'be', 'held', 'in', 'paris', 'oct', '.', 'N', 'and', 'N', '\n']"," most of the western european members of  committee on  export controls the  forum through which the u.s. and its allies  their  policies are expected to argue for more liberal export rules at a meeting to be held in paris oct. N and N 
"
"[' ', 'also', 'any', ' ', 'bid', 'might', 'be', 'blocked', 'by', 'british', 'antitrust', 'regulators', 'ferranti', 'is', ' ', ""'s"", 'main', 'competitor', 'on', 'several', 'key', ' ', 'contracts', 'and', 'its', 'purchase', 'by', ' ', 'may', ' ', 'british', 'defense', 'ministry', 'worries', 'about', 'concentration', 'in', 'the', 'country', ""'s"", 'defense', 'industry', '\n']"," also any  bid might be blocked by british antitrust regulators ferranti is  's main competitor on several key  contracts and its purchase by  may  british defense ministry worries about concentration in the country 's defense industry 
"
"[' ', 'at', 'the', 'very', 'moment', 'that', 'senate', 'republicans', 'were', 'negotiating', 'a', 'deal', 'to', 'exclude', 'capital', 'gains', 'from', 'the', 'deficit', '-', 'reduction', 'legislation', 'white', 'house', 'spokesman', 'marlin', 'fitzwater', 'told', 'reporters', 'that', 'it', 'was', 'the', 'president', ""'s"", 'policy', 'to', 'include', 'it', '\n']"," at the very moment that senate republicans were negotiating a deal to exclude capital gains from the deficit-reduction legislation white house spokesman marlin fitzwater told reporters that it was the president 's policy to include it 
"
"[' ', 'in', 'an', 'interview', 'thursday', ' ', 'bebear', 'chairman', 'and', 'chief', 'executive', 'officer', 'of', 'axa', 'said', 'his', 'group', 'has', 'already', 'obtained', 'assurances', 'from', 'a', 'group', 'of', 'banks', 'led', 'by', 'cie', 'financiere', 'de', 'paribas', 'that', 'they', 'can', 'provide', 'the', 'loan', 'portion', 'of', 'the', 'financing', '\n']"," in an interview thursday  bebear chairman and chief executive officer of axa said his group has already obtained assurances from a group of banks led by cie financiere de paribas that they can provide the loan portion of the financing 
"
"[' ', 'these', '  ', 'increases', 'to', 'the', 'steel', 'quota', 'program', 'are', 'built', 'into', 'the', 'bush', 'administration', ""'s"", ' ', 'program', 'to', 'give', 'its', 'negotiators', 'leverage', 'with', 'foreign', 'steel', 'suppliers', 'to', 'try', 'to', 'get', 'them', 'to', 'withdraw', 'subsidies', 'and', ' ', 'from', 'their', 'own', 'steel', 'industries', '\n']"," these   increases to the steel quota program are built into the bush administration 's  program to give its negotiators leverage with foreign steel suppliers to try to get them to withdraw subsidies and  from their own steel industries 
"
"[' ', 'however', 'even', 'this', ' ', 'plan', 'could', 'become', ' ', 'if', 'the', 'white', 'house', 'gives', 'in', 'to', 'congressional', 'democratic', 'pressure', 'to', 'add', 'to', 'the', 'scope', 'of', 'the', 'president', ""'s"", 'initiative', 'or', 'to', 'involve', 'the', 'independent', 'foundation', 'in', ' ', 'federal', 'funds', 'for', 'volunteer', 'projects', '\n']"," however even this  plan could become  if the white house gives in to congressional democratic pressure to add to the scope of the president 's initiative or to involve the independent foundation in  federal funds for volunteer projects 
"
"[' ', 'when', 'denver', ""'s"", 'regional', 'economy', 'begins', 'to', 'grow', 'faster', 'such', 'a', 'recovery', 'could', 'occur', 'as', 'early', 'as', 'next', 'year', 'business', 'and', 'consumer', 'confidence', 'will', 'return', 'and', 'the', 'resulting', 'explosion', 'of', 'real', '-', 'estate', 'activity', 'will', ' ', 'the', 'general', 'economic', 'rebound', '\n']"," when denver 's regional economy begins to grow faster such a recovery could occur as early as next year business and consumer confidence will return and the resulting explosion of real-estate activity will  the general economic rebound 
"
"[' ', 'alan', ' ', 'executive', 'vice', 'president', 'of', 'investment', 'canada', 'which', 'oversees', 'foreign', 'takeovers', 'said', 'it', 'marked', 'the', 'first', 'time', 'in', 'its', 'four', '-', 'year', 'history', 'that', 'the', 'agency', 'has', 'made', 'an', 'adverse', ' ', 'decision', 'about', 'the', 'acquisition', 'of', 'a', 'publicly', 'traded', 'company', '\n']"," alan  executive vice president of investment canada which oversees foreign takeovers said it marked the first time in its four-year history that the agency has made an adverse  decision about the acquisition of a publicly traded company 
"
"['  ', 'the', 'subject', 'of', 'a', 'criminal', 'investigation', 'by', 'the', 'fda', 'and', 'the', 'inspector', 'general', ""'s"", 'office', 'of', 'the', 'health', 'and', 'human', 'services', 'department', 'only', 'agreed', 'to', 'recall', 'two', 'strengths', 'of', 'its', 'version', 'of', ' ', 'as', 'far', 'down', 'as', 'direct', 'customers', 'mostly', ' ', 'mr', '.', ' ', 'said', '\n']","  the subject of a criminal investigation by the fda and the inspector general 's office of the health and human services department only agreed to recall two strengths of its version of  as far down as direct customers mostly  mr.  said 
"
"[' ', 'not', 'everyone', 'is', 'reacting', 'so', ' ', 'however', 'and', 'many', 'wonder', 'about', 'the', 'long', '-', 'term', 'implications', 'of', 'what', 'is', 'widely', 'viewed', 'as', 'the', 'cause', 'of', 'friday', ""'s"", 'slide', 'reluctance', 'by', 'banks', 'to', 'provide', 'financing', 'for', 'a', 'buy', '-', 'out', 'of', 'ual', 'corp', '.', 'parent', 'of', 'united', 'airlines', '\n']"," not everyone is reacting so  however and many wonder about the long-term implications of what is widely viewed as the cause of friday 's slide reluctance by banks to provide financing for a buy-out of ual corp. parent of united airlines 
"
"[' ', 'there', 'is', 'no', 'prospect', 'of', 'any', 'so', '-', 'called', 'grand', 'compromise', 'or', 'deal', 'next', 'year', 'because', 'the', 'administration', 'simply', 'did', ""n't"", 'live', 'up', 'to', 'this', 'year', ""'s"", 'deal', 'senate', 'majority', 'leader', 'george', 'mitchell', 'd.', 'maine', 'said', 'yesterday', 'on', 'cbs', 'news', ""'s"", 'face', 'the', 'nation', '\n']"," there is no prospect of any so-called grand compromise or deal next year because the administration simply did n't live up to this year 's deal senate majority leader george mitchell d. maine said yesterday on cbs news 's face the nation 
"
"[' ', 'the', 'best', 'thing', 'individual', 'investors', 'can', 'do', 'is', 'just', 'sit', 'tight', 'says', 'marshall', 'b.', 'front', 'executive', 'vice', 'president', 'and', 'head', 'of', 'investment', 'counseling', 'at', 'stein', 'roe', '&', ' ', 'inc', '.', 'a', 'chicago', '-', 'based', 'investment', 'counseling', 'firm', 'that', 'manages', 'about', '$', 'N', 'billion', '\n']"," the best thing individual investors can do is just sit tight says marshall b. front executive vice president and head of investment counseling at stein roe &  inc. a chicago-based investment counseling firm that manages about $ N billion 
"
"[' ', 'authority', 'for', 'the', 'federal', 'aviation', 'administration', 'to', 'raise', '$', 'N', 'million', 'by', 'charging', 'fees', 'for', 'commercial', ' ', 'rights', 'at', 'new', 'york', ""'s"", ' ', 'and', 'john', 'f.', 'kennedy', 'international', 'airports', ' ', 'international', 'airport', 'in', 'chicago', 'and', 'national', 'airport', 'in', 'washington', '\n']"," authority for the federal aviation administration to raise $ N million by charging fees for commercial  rights at new york 's  and john f. kennedy international airports  international airport in chicago and national airport in washington 
"
"[' ', 'now', 'dozens', 'of', 'corporations', 'including', ' ', 'allen', 'tw', 'services', 'and', 'york', 'international', 'that', 'are', 'counting', 'on', 'at', 'least', '$', 'N', 'billion', 'of', 'scheduled', 'new', 'junk', 'financings', 'to', 'keep', 'their', 'highly', 'leveraged', 'takeovers', 'and', 'buy', '-', 'outs', 'afloat', 'may', 'never', 'get', 'the', 'money', '\n']"," now dozens of corporations including  allen tw services and york international that are counting on at least $ N billion of scheduled new junk financings to keep their highly leveraged takeovers and buy-outs afloat may never get the money 
"
"[' ', 'squibb', ""'s"", 'profit', 'estimated', 'by', 'analysts', 'to', 'be', 'about', 'N', 'N', 'above', 'the', '$', 'N', 'million', 'or', '$', 'N', 'a', 'share', 'it', 'earned', 'in', 'the', 'third', 'quarter', 'of', 'N', 'was', 'the', 'result', 'of', 'especially', 'strong', 'sales', 'of', 'its', ' ', 'drug', 'for', 'treating', 'high', 'blood', 'pressure', 'and', 'other', 'heart', 'disease', '\n']"," squibb 's profit estimated by analysts to be about N N above the $ N million or $ N a share it earned in the third quarter of N was the result of especially strong sales of its  drug for treating high blood pressure and other heart disease 
"
"[' ', 'the', 'last', 'crash', 'taught', 'institutional', 'investors', 'that', 'they', 'have', 'to', 'be', 'long', '-', 'term', 'holders', 'and', 'that', 'they', 'ca', ""n't"", 'react', 'to', 'short', '-', 'term', 'events', 'good', 'or', 'bad', 'said', 'stephen', 'l.', ' ', 'senior', 'vice', 'president', 'for', 'the', 'pension', 'consultants', ' ', 'associates', 'in', 'santa', ' ', 'calif', '\n']"," the last crash taught institutional investors that they have to be long-term holders and that they ca n't react to short-term events good or bad said stephen l.  senior vice president for the pension consultants  associates in santa  calif 
"
"[' ', 'canadian', 'imperial', 'bank', 'of', 'commerce', 'said', 'it', 'will', 'increase', 'its', 'loan', '-', 'loss', 'provisions', 'to', 'cover', 'all', 'its', 'loans', 'to', 'lesser', 'developed', 'countries', 'except', 'mexico', 'resulting', 'in', 'an', 'after', '-', 'tax', 'charge', 'to', 'N', 'earnings', 'of', 'N', 'million', 'canadian', 'dollars', 'us$', 'N', 'million', '\n']"," canadian imperial bank of commerce said it will increase its loan-loss provisions to cover all its loans to lesser developed countries except mexico resulting in an after-tax charge to N earnings of N million canadian dollars us$ N million 
"
"[' ', 'of', 'the', 'total', '$', 'N', 'billion', 'to', 'be', 'paid', 'to', ' ', 'by', 'axa', 'about', '$', 'N', 'billion', 'will', 'come', 'from', 'available', 'resources', 'of', 'axa', ""'s"", 'parent', ' ', 'group', '$', 'N', 'billion', 'will', 'be', 'in', 'the', 'form', 'of', 'notes', 'issued', 'by', 'axa', 'and', 'the', 'remaining', '$', 'N', 'billion', 'will', 'be', 'in', 'long', '-', 'term', 'bank', 'loans', '\n']"," of the total $ N billion to be paid to  by axa about $ N billion will come from available resources of axa 's parent  group $ N billion will be in the form of notes issued by axa and the remaining $ N billion will be in long-term bank loans 
"
"[' ', 'under', 'robert', 'w.', 'singer', 'who', 'was', 'named', 'president', 'and', 'chief', 'operating', 'officer', 'last', 'year', ' ', 'has', 'expanded', 'its', 'sales', 'force', 'to', 'about', 'N', 'people', 'from', 'about', 'N', 'and', 'hopes', 'to', 'expand', 'its', 'sales', 'from', 'the', 'middle', 'portion', 'of', 'the', 'country', 'toward', 'the', 'east', 'and', 'west', ' \n']"," under robert w. singer who was named president and chief operating officer last year  has expanded its sales force to about N people from about N and hopes to expand its sales from the middle portion of the country toward the east and west  
"
"['  ', 'hot', 'dry', 'weather', 'across', 'large', 'portions', 'of', 'the', 'great', 'plains', 'and', 'in', ' ', 'areas', 'in', 'washington', 'and', 'oregon', 'is', 'threatening', 'to', 'reduce', 'the', 'yield', 'from', 'this', 'season', ""'s"", 'winter', 'wheat', 'crop', 'said', ' ', 'leslie', 'a', 'futures', 'analyst', 'and', 'head', 'of', 'leslie', 'analytical', 'in', 'chicago', '\n']","  hot dry weather across large portions of the great plains and in  areas in washington and oregon is threatening to reduce the yield from this season 's winter wheat crop said  leslie a futures analyst and head of leslie analytical in chicago 
"
"[' ', 'the', 'court', 'was', 'careful', 'to', 'say', 'that', 'the', 'adverse', 'information', 'appeared', 'in', 'the', 'very', 'same', 'articles', 'and', 'received', 'the', 'same', 'attention', 'as', 'the', 'company', ""'s"", 'statements', 'said', 'patrick', ' ', 'a', 'los', 'angeles', 'lawyer', 'at', 'the', 'firm', 'of', ' ', '&', ' ', 'which', 'was', ""n't"", 'involved', 'in', 'the', 'case', '\n']"," the court was careful to say that the adverse information appeared in the very same articles and received the same attention as the company 's statements said patrick  a los angeles lawyer at the firm of  &  which was n't involved in the case 
"
"[' ', 'mr', '.', '  ', 'to', 'launch', 'an', 'ambitious', 'but', ' ', '$', 'N', 'billion', 'acquisition', 'binge', 'that', 'included', ' ', 'teller', 'and', 'b.', 'altman', '&', 'co.', 'as', 'well', 'as', 'majority', 'positions', 'in', 'merksamer', 'jewelers', 'a', 'sacramento', 'chain', ' ', 'inc', '.', 'the', ' ', 'retailer', 'and', ' ', 'inc', '.', 'the', 'southeast', 'department', '-', 'store', 'chain', '\n']"," mr.   to launch an ambitious but  $ N billion acquisition binge that included  teller and b. altman & co. as well as majority positions in merksamer jewelers a sacramento chain  inc. the  retailer and  inc. the southeast department-store chain 
"
"['  ', 'from', 'the', 'strike', 'by', 'N', 'machinists', 'union', 'members', 'against', 'boeing', 'co.', 'reached', 'air', 'carriers', 'friday', 'as', 'america', 'west', 'airlines', 'announced', 'it', 'will', 'postpone', 'its', 'new', 'service', 'out', 'of', 'houston', 'because', 'of', 'delays', 'in', 'receiving', 'aircraft', 'from', 'the', 'seattle', 'jet', 'maker', '\n']","  from the strike by N machinists union members against boeing co. reached air carriers friday as america west airlines announced it will postpone its new service out of houston because of delays in receiving aircraft from the seattle jet maker 
"
