source_text,target_text
"['Critics', 'lauded', 'their', 'work', '.']",Critics lauded their work.
"['New', 'Madeirans', 'traded', 'sugar', ',', 'the', 'era', ""'s"", 'dominant', 'luxury', 'item', ',', 'with', 'Britain', 'and', 'Flanders', ',', 'and', 'they', 'proved', 'skillful', 'in', 'the', 'art', 'of', 'winemaking', '.']","New Madeirans traded sugar, the era's dominant luxury item, with Britain and Flanders, and they proved skillful in the art of winemaking."
"['His', 'voice', 'was', 'even', 'and', 'calm', ',', 'not', 'a', 'hint', 'of', 'rage', '.']","His voice was even and calm, not a hint of rage."
"['While', 'the', 'Freedom', 'of', 'Information', 'Act', ',', 'the', 'Trade', 'Secrets', 'Act', ',', 'and', 'other', 'statutes', 'may', 'generally', 'protect', 'certain', 'categories', 'of', 'information', 'from', 'disclosure', 'by', 'an', 'agency', 'to', 'the', 'public', ',', 'this', 'protection', 'does', 'not', 'justify', 'withholding', 'the', 'information', 'from', 'GAO', '.']","While the Freedom of Information Act, the Trade Secrets Act, and other statutes may generally protect certain categories of information from disclosure by an agency to the public, this protection does not justify withholding the information from GAO."
"['This', 'town', ',', 'which', 'flourished', 'between', '6500', 'and', '5500', 'b.c', '.', ',', 'had', 'flat', '-', 'roofed', 'houses', 'of', 'mud', 'and', 'timber', 'decorated', 'with', 'wall', '-', 'paintings', ',', 'some', 'of', 'which', 'show', 'patterns', 'that', 'still', 'appear', 'on', 'Anatolian', 'kilims', '.']","This town, which flourished between 6500 and 5500 b.c. , had flat-roofed houses of mud and timber decorated with wall-paintings, some of which show patterns that still appear on Anatolian kilims."
"['Over', 'a', 'hundred', 'boats', 'are', 'parked', 'at', 'the', 'pier', '.']",Over a hundred boats are parked at the pier.
"['Trays', 'can', 'be', 'found', 'in', 'all', 'sizes', 'and', 'those', 'with', 'a', 'wooden', 'stand', 'make', 'wonderful', 'portable', 'tables', 'for', 'the', 'home', '.']",Trays can be found in all sizes and those with a wooden stand make wonderful portable tables for the home.
"['They', 'smiled', 'at', 'Susan', 'to', 'warn', 'her', 'of', 'the', 'incoming', 'attackers', '.']",They smiled at Susan to warn her of the incoming attackers.
"['They', 'made', 'sure', 'the', 'place', 'was', 'secure', 'all', 'night', 'long', '.']",They made sure the place was secure all night long.
"['The', 'building', 'will', 'also', 'house', 'two', 'smaller', 'volunteer', '-', 'based', 'programs', ',', 'the', 'Multi', '-', 'Cultural', 'Law', 'Center', 'and', 'the', 'Senior', 'Lawyer', 'Volunteer', 'Project', '.']","The building will also house two smaller volunteer-based programs, the Multi-Cultural Law Center and the Senior Lawyer Volunteer Project."
"['The', 'ongoing', 'restoration', 'of', 'the', 'pleasure', 'gardens', 'requires', 'funding', '.']",The ongoing restoration of the pleasure gardens requires funding.
"['He', 'says', 'he', 'brought', 'the', 'proposal', 'for', 'professional', 'parachute', 'helmets', 'with', 'an', 'air', '-', 'bag', 'system', '.', ""'""]",He says he brought the proposal for professional parachute helmets with an air-bag system.'
"['well', 'that', 'would', 'be', 'a', 'help', 'i', 'wish', 'they', 'would', 'do', 'that', 'here', 'we', 'have', 'got', 'so', 'little', 'landfill', 'space', 'left', 'that', 'we', ""'re"", 'going', 'to', 'run', 'out', 'before', 'the', 'end', 'of', 'this', 'decade', 'and', 'it', ""'s"", 'really', 'going', 'to', 'be']",well that would be a help i wish they would do that here we have got so little landfill space left that we're going to run out before the end of this decade and it's really going to be
"['Nonautomated', 'First', '-', 'Class', 'and', 'Standard', '-', 'A', 'mailers', 'can', 'not', 'ask', 'for', 'their', 'mail', 'to', 'be', 'processed', 'by', 'hand', 'because', 'it', 'costs', 'the', 'postal', 'service', 'more', '.']",Nonautomated First-Class and Standard-A mailers cannot ask for their mail to be processed by hand because it costs the postal service more.
"['The', 'next', 'morning', 'they', 'ate', 'dry', 'bread', ',', 'two', 'strips', 'of', 'lean', 'meat', ',', 'and', 'two', 'eggs', 'fried', 'in', 'animal', 'fat', 'on', 'a', 'skillet', 'of', 'black', 'scorched', 'iron', '.']","The next morning they ate dry bread, two strips of lean meat, and two eggs fried in animal fat on a skillet of black scorched iron."
"['All', 'of', 'the', 'islands', 'are', 'now', 'officially', 'and', 'proudly', 'part', 'of', 'France', ',', 'not', 'colonies', 'as', 'they', 'were', 'for', 'some', 'three', 'centuries', '.']","All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries."
"['A', 'stable', 'funding', 'level', 'not', 'only', 'supports', 'GAO', ""'s"", 'strong', 'return', 'on', 'investment', 'of', '$', '57', 'for', 'every', '$', '1', 'spent', ',', 'it', 'creates', 'the', 'environment', 'necessary', 'to', 'recruit', ',', 'retain', ',', 'compensate', ',', 'train', 'and', 'motivate', 'a', 'strong', 'and', 'capable', 'workforce', '.']","A stable funding level not only supports GAO's strong return on investment of $57 for every $1 spent, it creates the environment necessary to recruit, retain, compensate, train and motivate a strong and capable workforce."
"['White', 'will', 'be', 'a', 'long', 'ways', 'away', 'from', 'Little', 'right', 'now', '.']",White will be a long ways away from Little right now.
"['to', 'uh', 'working', 'a', 'steady', 'eight', 'hour', 'job', 'as', 'it', 'were', 'i', 'had', 'been', 'working', 'for', 'a', 'camp', 'and', 'had', 'relatively', 'real', 'long', 'hours', 'sixteen', 'years', 'old', 'and', 'could', 'handle', 'getting', 'up', 'at', 'five', 'and', 'not', 'getting', 'to', 'bed', 'until', 'ten', 'or', 'eleven', 'and']",to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and
"['This', 'is', 'a', 'powerful', 'and', 'evocative', 'museum', '.']",This is a powerful and evocative museum.
"['Smart', 'men', 'make', 'good', 'thieves', ',', 'as', 'long', 'as', 'they', ""'re"", 'desperate', '.']","Smart men make good thieves, as long as they're desperate."
"['The', 'analysis', 'is', 'guided', 'by', 'the', 'belief', 'that', 'people', 'are', 'generally', 'good', 'at', 'looking', 'into', 'their', 'own', 'interests']",The analysis is guided by the belief that people are generally good at looking into their own interests
"['It', 'is', 'Legal', 'Aid', ""'s"", 'dedication', 'to', 'justice', '.']",It is Legal Aid's dedication to justice.
"['But', 'you', 'would', 'not', 'trust', 'me', '.', '""']","But you would not trust me."""
"['you', 'know', 'even', 'even', 'into', 'major', 'things', 'just', 'to', 'keep', 'our', 'car', 'longer', 'because', 'i', 'do', ""n't"", 'think', 'we', 'get', 'the', 'money', 'that', 'we', 'put', 'into', 'them', 'out', 'of', 'them', 'in', 'two', 'years', 'or', 'three', 'years', 'and', 'of', 'course', 'i', 'was', 'never', 'in', 'a', 'position', 'where', 'i', 'could', 'trade', 'my', 'car', 'off', 'every', 'two', 'years']",you know even even into major things just to keep our car longer because i don't think we get the money that we put into them out of them in two years or three years and of course i was never in a position where i could trade my car off every two years
"['Two', 'aromatic', 'aniseed', 'drinks', 'are', 'also', 'produced', 'locally', '.']",Two aromatic aniseed drinks are also produced locally.
"['yeah', 'because', 'it', 'like', 'i', 'i', 'think', 'i', ""'ve"", 'seen', 'those', 'before', 'but', 'i', 'do', ""n't"", 'remember', 'what', 'they', 'look', 'like']",yeah because it like i i think i've seen those before but i don't remember what they look like
"['It', 'makes', 'me', 'upset', 'that', 'I', ""'ve"", 'yet', 'to', 'see', 'any', 'study', 'done', 'on', 'how', 'many', 'words', 'the', 'average', 'person', 'hears', 'throughout', 'the', 'day', '.']",It makes me upset that I've yet to see any study done on how many words the average person hears throughout the day.
"['Emissions', 'will', 'increase', 'from', 'current', 'emissions', 'of', '480', 'tons', 'to', 'a', 'cap', 'of', '2600', 'tons', 'in', '2012', '.']",Emissions will increase from current emissions of 480 tons to a cap of 2600 tons in 2012.
"['Once', 'there', ',', 'he', 'or', 'she', 'must', 'alight', 'from', 'the', 'vehicle', 'and', 'proceed', 'to', 'the', 'mailbox', ',', 'then', 'return', 'to', 'the', 'vehicle', ',', 'turn', 'it', 'around', 'and', 'proceed', 'to', 'the', 'road', '.']","Once there, he or she must alight from the vehicle and proceed to the mailbox, then return to the vehicle, turn it around and proceed to the road."
"['i', 'do', ""n't"", 'know', 'no', 'i', 'do', ""n't""]",i don't know no i don't
"['Do', 'you', 'trust', 'me', ',', 'Uncle?Gauve', 'hesitated', '.']","Do you trust me, Uncle?Gauve hesitated."
"['Since', 'they', ""'re"", 'illegal', ',', 'it', 'would', ""n't"", 'do', 'us', 'to', 'to', 'outlaw', 'them', 'all', 'together', '.']","Since they're illegal, it wouldn't do us to to outlaw them all together."
"['You', 'are', 'sure', 'that', 'you', 'did', 'not', 'in', 'any', 'way', 'disclose', 'your', 'identity', '?', '""', 'Tommy', 'shook', 'his', 'head', '.']","You are sure that you did not in any way disclose your identity?"" Tommy shook his head."
"['The', 'commentary', 'is', 'chanted', 'by', 'a', 'chorus', 'of', 'six', 'to', 'eight', 'narrators', '(', 'reminiscent', 'of', 'the', 'chorus', 'in', 'Greek', 'tragedy', ')', 'who', 'sit', 'at', 'the', 'side', 'of', 'the', 'stage', ',', 'while', 'musicians', 'positioned', 'at', 'the', 'back', 'of', 'the', 'stage', 'provide', 'stark', 'accompaniment', 'with', 'flute', 'and', 'drums', '.']","The commentary is chanted by a chorus of six to eight narrators (reminiscent of the chorus in Greek tragedy) who sit at the side of the stage, while musicians positioned at the back of the stage provide stark accompaniment with flute and drums."
"['There', 'are', 'other', 'places', 'in', 'Funchal', 'where', 'you', 'can', 'buy', 'the', 'wines', '.']",There are other places in Funchal where you can buy the wines.
"['They', 'wanted', 'to', 'use', 'your', 'skills', ',', 'so', 'they', 'brought', 'you', 'here', '.']","They wanted to use your skills, so they brought you here."
"['Possum', 'Kingdom', 'attracts', 'lots', 'of', 'skiers', 'from', 'all', 'over', 'the', 'world', '.']",Possum Kingdom attracts lots of skiers from all over the world.
"['Another', 'alternative', 'is', 'that', 'our', 'heroes', 'were', 'pursuing', 'the', 'noble', 'goal', 'of', 'academics', 'everywhere', '--', 'tenure', '.']",Another alternative is that our heroes were pursuing the noble goal of academics everywhere--tenure.
"['He', ""'s"", 'been', 'mean', '-', 'spirited', 'and', 'vicious', 'for', 'so', 'long', 'that', 'editors', 'and', 'reporters', 'are', 'tired', 'of', 'hearing', 'about', 'it', '.']",He's been mean-spirited and vicious for so long that editors and reporters are tired of hearing about it.
"['This', 'is', 'a', 'powerful', 'and', 'evocative', 'museum', '.']",This is a powerful and evocative museum.
"['Load', 'time', 'is', 'comprised', 'of', 'three', 'parts', '.']",Load time is comprised of three parts.
"['Do', 'not', 'put', 'any', 'garlic', 'or', 'hot', 'pepper', 'in', 'it', '.']",Do not put any garlic or hot pepper in it.
"['Smoking', 'a', 'cigarette', 'is', 'a', 'lot', 'like', 'injecting', 'pure', 'nicotine', '.']",Smoking a cigarette is a lot like injecting pure nicotine.
"['Monica', 'Lewinsky', 'was', 'illegally', 'taped', 'by', 'Linda', 'Tripp', '.']",Monica Lewinsky was illegally taped by Linda Tripp.
"[""'"", 'I', 'really', 'do', ""n't"", 'feel', 'comfortable', 'around', 'people', 'who', 'enjoy', 'making', 'speeches', '.', ""'""]",'I really don't feel comfortable around people who enjoy making speeches.'
"['Mr.', 'Erlenborn', 'attended', 'undergraduate', 'courses', 'at', 'the', 'University', 'of', 'Notre', 'Dame', ',', 'Indiana', 'University', ',', 'the', 'University', 'of', 'Illinois', ',', 'and', 'Loyala', 'University', 'of', 'Chicago', '.']","Mr. Erlenborn attended undergraduate courses at the University of Notre Dame, Indiana University, the University of Illinois, and Loyala University of Chicago."
"['The', 'all', '-', 'inclusive', 'units', 'are', 'considered', 'villas', '.']",The all-inclusive units are considered villas.
"['I', ""'m"", 'not', 'sure', 'if', 'it', ""'s"", 'a', 'U.S.', 'territory', ',', 'or', 'if', 'we', 'own', 'it', '.']","I'm not sure if it's a U.S. territory, or if we own it."
"['She', 'buried', 'his', 'remains', 'to', 'spare', 'her', 'mother', 'the', 'gruesome', 'sight', '.']",She buried his remains to spare her mother the gruesome sight.
"['On', 'Menorca', ',', 'search', 'for', 'more', 'elusive', 'prehistoric', 'sites', ',', 'or', 'take', 'the', 'cliff', 'paths', 'of', 'the', 'northwest', 'or', 'south', 'coasts', '.']","On Menorca, search for more elusive prehistoric sites, or take the cliff paths of the northwest or south coasts."
"['You', 'think', 'it', 'comes', 'down', 'to', 'education', '?']",You think it comes down to education?
"['There', 'are', 'a', 'lot', 'of', 'hindrances', 'to', 'overcome', '.']",There are a lot of hindrances to overcome.
"['Fortunately', ',', 'Charles', 'Geveden', 'was', 'able', 'to', 'make', 'the', 'government', 'increase', 'the', 'budget', 'for', 'court', 'filing', 'fees', '.']","Fortunately, Charles Geveden was able to make the government increase the budget for court filing fees."
"['Birds', 'and', 'butterflies', 'can', 'only', 'been', 'seen', 'in', 'the', 'kampung', 'workshops', '.']",Birds and butterflies can only been seen in the kampung workshops.
"['You', 'can', 'count', 'on', 'me', ',', 'if', 'necessary', ',', 'for', 'one', 'million', 'dollars', '.']","You can count on me, if necessary, for one million dollars."
"['Park', 'land', 'tends', 'to', 'be', 'less', 'valuable', 'than', 'urban', 'land', '.']",Park land tends to be less valuable than urban land.
"['NBA', 'commissioner', 'said', 'he', 'hates', 'NBA', 'players', '.']",NBA commissioner said he hates NBA players.
"['The', 'doctors', 'will', 'most', 'likely', 'say', 'to', 'use', 'a', 'splint', 'brace', '.']",The doctors will most likely say to use a splint brace.
"['The', 'contract', 'is', 'written', 'primarily', 'to', 'create', 'the', 'price', '.']",The contract is written primarily to create the price.
"['I', 'am', 'studying', 'computer', 'engineering', '.']",I am studying computer engineering.
"['There', 'is', 'no', 'need', 'for', 'the', 'analyses', 'to', 'attempt', 'to', 'meet', 'any', 'informational', 'requirements', '.']",There is no need for the analyses to attempt to meet any informational requirements.
"['Bergman', 'does', 'not', 'know', 'who', 'Wigand', 'is', '.']",Bergman does not know who Wigand is.
"['As', 'a', 'counterweight', 'to', 'the', 'Singapore', 'Chinese', ',', 'he', 'would', 'bring', 'in', 'the', 'North', 'Borneo', 'states', 'of', 'Sabah', 'and', 'Sarawak', ',', 'granting', 'them', 'special', 'privileges', 'for', 'their', 'indigenous', 'populations', 'and', 'funds', 'for', 'the', 'development', 'of', 'their', 'backward', 'economies', '.']","As a counterweight to the Singapore Chinese, he would bring in the North Borneo states of Sabah and Sarawak, granting them special privileges for their indigenous populations and funds for the development of their backward economies."
"['The', 'time', 'for', 'major', 'construction', 'projects', '.']",The time for major construction projects.
"['Those', 'left', 'behind', 'will', 'need', 'a', 'program', 'for', 'stabilizing', 'conditions', 'if', 'they', 'can', 'not', 'evacuate', '.']",Those left behind will need a program for stabilizing conditions if they cannot evacuate.
"['I', 'could', 'care', 'less', 'if', 'the', 'music', 'still', 'existed', '.']",I could care less if the music still existed.
"['There', 'are', 'vineyards', 'all', 'along', 'the', 'slopes', 'between', 'the', 'Vosges', 'and', 'Rhine', 'Valley', '.']",There are vineyards all along the slopes between the Vosges and Rhine Valley.
"['The', 'beauty', 'of', 'the', 'chateau', 'can', 'be', 'attributed', 'to', 'the', 'hard', 'work', 'that', 'the', 'designers', 'had', 'placed', 'in', 'its', 'design', '.']",The beauty of the chateau can be attributed to the hard work that the designers had placed in its design.
"['Well', ',', 'we', 'will', 'come', 'in', 'and', 'interview', 'the', 'brave', 'Dorcas', '.', '""', 'Dorcas', 'was', 'standing', 'in', 'the', 'boudoir', ',', 'her', 'hands', 'folded', 'in', 'front', 'of', 'her', ',', 'and', 'her', 'grey', 'hair', 'rose', 'in', 'stiff', 'waves', 'under', 'her', 'white', 'cap', '.']","Well, we will come in and interview the brave Dorcas."" Dorcas was standing in the boudoir, her hands folded in front of her, and her grey hair rose in stiff waves under her white cap."
"['Programs', 'to', 'increase', 'efficiency', 'were', 'consolidated', ',', 'because', 'they', 'care', 'deeply', 'about', 'efficiency', '.']","Programs to increase efficiency were consolidated, because they care deeply about efficiency."
"['It', 'is', 'three', 'miles', 'from', 'Jerusalem', '.']",It is three miles from Jerusalem.
"['they', 'do', ""n't"", 'allow', 'they', 'do', ""n't"", 'do', 'that']",they don't allow they don't do that
"['So', 'they', 'do', ""n't"", 'use', 'cash', 'a', 'lot', 'anymore', '.']",So they don't use cash a lot anymore.
"['Commercial', 'calculation', 'was', 'how', 'he', 'was', 'able', 'to', 'explain', 'his', 'side', '.']",Commercial calculation was how he was able to explain his side.
"['The', 'men', 'who', 'are', 'fixing', 'power', 'lines', 'are', 'tested', 'a', 'lot', '.']",The men who are fixing power lines are tested a lot.
"['It', 'costs', 'more', 'for', 'suits', 'that', 'you', 'can', 'not', 'wash', 'yourself', '.']",It costs more for suits that you can not wash yourself.
"['I', ""'ve"", 'always', 'been', 'soft', 'at', 'heart', ',', 'but', 'now', 'I', ""'m"", 'being', 'more', 'pessimistic', 'than', 'ever', 'in', 'my', 'life', '.']","I've always been soft at heart, but now I'm being more pessimistic than ever in my life."
"['The', 'Ark', ',', 'a', 'cultural', 'center', 'for', 'kids', ',', 'is', 'located', 'in', 'Joyce', 'Street', '.']","The Ark, a cultural center for kids, is located in Joyce Street."
"['Be', 'sure', 'to', 'keep', 'a', 'shade', 'umbrella', 'with', 'you', 'during', 'the', 'Summer', '.']",Be sure to keep a shade umbrella with you during the Summer.
"['As', 'Malaysia', 'has', 'moved', 'resolutely', 'into', 'the', 'modern', 'age', ',', 'it', 'has', 'also', 'remained', ',', 'culturally', 'and', 'historically', ',', 'a', 'rich', ',', 'multi', '-', 'layered', 'blend', 'of', 'traditions', 'wrapped', 'up', 'within', 'a', 'modern', ',', 'busy', 'economy', '.']","As Malaysia has moved resolutely into the modern age, it has also remained, culturally and historically, a rich, multi-layered blend of traditions wrapped up within a modern, busy economy."
"['The', 'coast', 'can', 'be', 'seen', 'south', 'along', 'the', 'Caribbean', '.']",The coast can be seen south along the Caribbean.
"['Though', 'he', 'abstains', 'from', 'showbizzy', 'campaigning', ',', 'he', 'markets', 'his', 'virtue', 'and', 'exploits', 'his', 'legend', '.']","Though he abstains from showbizzy campaigning, he markets his virtue and exploits his legend."
"['Most', 'people', 'who', 'read', 'a', 'book', ',', 'tend', 'to', 'watch', 'a', 'film', 'adaptation', 'of', 'it', '.']","Most people who read a book, tend to watch a film adaptation of it."
"['You', 'can', 'either', 'fly', 'on', 'TAP', '/', 'Air', 'Portugal', '(', '15', '-', 'minute', 'flight', ')', 'or', 'take', 'the', 'ferry', '(', 'which', 'leaves', 'daily', 'at', '8', 'am', ';', 'Tel', '.', '291/226', '511', ')', '.']",You can either fly on TAP/Air Portugal (15-minute flight) or take the ferry (which leaves daily at 8am; Tel. 291/226 511).
"['I', 'chose', 'to', 'become', 'an', 'actor', ',', 'but', 'I', 'was', ""n't"", 'very', 'good', 'at', 'it', '.']","I chose to become an actor, but I wasn't very good at it."
"['The', 'Weekly', 'Standard', 'and', 'Washington', 'Post', 'commonly', 'have', 'opposing', 'views', '.']",The Weekly Standard and Washington Post commonly have opposing views.
"['There', 'were', 'at', 'least', 'two', 'windows', 'that', 'she', 'could', 'see', '.']",There were at least two windows that she could see.
"['Many', 'are', 'based', 'on', 'industry', '-', 'recognized', 'models', 'such', 'as', 'the', 'Constructive', 'Cost', 'Model', '(', 'COCOMO', ')', ',', 'PRICE', ',', 'Putnam', ',', 'and', 'Jensen', '.']","Many are based on industry-recognized models such as the Constructive Cost Model (COCOMO), PRICE, Putnam, and Jensen."
"['The', 'relationship', 'between', 'alcohol', '-', 'dependent', 'ED', 'patients', 'should', 'be', 'explored', '.']",The relationship between alcohol-dependent ED patients should be explored.
"['Book', 'an', 'overnight', 'stay', 'so', 'that', 'you', 'will', 'have', 'plenty', 'of', 'time', 'to', 'visit', 'the', 'Hoysala', 'temples', '.']",Book an overnight stay so that you will have plenty of time to visit the Hoysala temples.
"['We', ""'re"", 'no', 'nearer', 'to', 'finding', 'Tuppence', ',', 'and', 'NEXT', 'SUNDAY', 'IS', 'THE', '29TH', '!', '""']","We're no nearer to finding Tuppence, and NEXT SUNDAY IS THE 29TH!"""
"['I', 'think', 'it', 'was', 'Sherlock', 'Holmes', '?']",I think it was Sherlock Holmes?
"['We', 'are', 'having', 'an', 'argument', ',', 'come', 'at', 'me', 'if', 'you', 'dare', '!']","We are having an argument, come at me if you dare!"
"['He', 'has', 'private', 'and', 'public', 'practice', ',', 'as', 'well', 'as', 'other', 'business', 'to', 'focus', 'on', '.']","He has private and public practice, as well as other business to focus on."
"['I', 'admit', 'I', 'have', 'knowledge', 'of', 'a', 'certain', 'name', ',', 'but', 'perhaps', 'my', 'knowledge', 'ends', 'there', '.', '""']","I admit I have knowledge of a certain name, but perhaps my knowledge ends there."""
"['On', 'display', ',', 'you', 'can', 'also', 'find', 'John', ""'s"", 'personal', 'effects', '.']","On display, you can also find John's personal effects."
"['With', 'dark', 'eyes', 'and', 'eyelashes', 'she', 'would', 'have', 'been', 'a', 'beauty', '.']",With dark eyes and eyelashes she would have been a beauty.
"['That', 'is', 'unwell', '.']",That is unwell.
"['The', 'rooms', 'are', 'opulent', ',', 'and', 'used', 'for', 'formal', ',', 'elegant', 'events', '.']","The rooms are opulent, and used for formal, elegant events."
"['Criminal', 'identified', 'in', 'the', 'closing', 'pages', 'of', 'the', 'book', '.']",Criminal identified in the closing pages of the book.
"['Ten', 'years', 'ago', ',', 'they', 'rallies', 'on', 'streets', 'with', 'flashing', 'signs', 'and', 'loudspeakers', 'advertising', 'voting', 'candidates', '.']","Ten years ago, they rallies on streets with flashing signs and loudspeakers advertising voting candidates."
"['One', 'can', 'charter', 'a', 'yacht', 'in', 'Marina', 'del', 'Rey', '.']",One can charter a yacht in Marina del Rey.
"['It', 'seemed', 'difficult', ',', 'keeping', 'up', 'with', 'the', 'buffaloes', '.']","It seemed difficult, keeping up with the buffaloes."
"['but', 'uh', 'that', 'has', 'been', 'the', 'major', 'change', 'that', 'we', 'have', 'noticed', 'in', 'gardening', 'and', 'that', ""'s"", 'about', 'the', 'extent', 'of', 'what', 'we', ""'ve"", 'done', 'just', 'a', 'little', 'bit', 'on', 'the', 'patio', 'and', 'uh', 'and', 'waiting', 'for', 'the', 'the', 'rain', 'to', 'subside', 'so', 'we', 'can', ' ', 'mow', 'we', 'after', 'about', 'a', 'month', 'we', 'finally', 'got', 'to', 'mow', 'this', 'weekend']",but uh that has been the major change that we have noticed in gardening and that's about the extent of what we've done just a little bit on the patio and uh and waiting for the the rain to subside so we can  mow we after about a month we finally got to mow this weekend
"['and', 'to', 'have', 'children', 'and', 'just', 'get', 'a', 'day', 'care', 'or', 'someone', 'to', 'take', 'care', 'of', 'it', 'and', 'not', 'really', 'have', 'the', 'bonding', 'process', 'that', 'takes', 'place', 'with', 'babies', 'and', 'stuff', 'you', 'know']",and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know
"['I', 'started', 'studying', 'mathematics', 'because', 'I', 'was', 'really', 'good', 'at', 'it', '.']",I started studying mathematics because I was really good at it.
"['The', 'young', 'girl', 'stood', 'frozen', 'in', 'her', 'place', '.']",The young girl stood frozen in her place.
"['GAO', 'recommends', 'that', 'you', 'eat', '5', 'fruit', '/', 'veg', 'per', 'day']",GAO recommends that you eat 5 fruit/veg per day
"['Princess', 'Street', 'is', 'the', 'premier', 'shopping', 'street', 'in', 'England', '.']",Princess Street is the premier shopping street in England.
"['It', 'had', 'no', 'basis', ',', 'just', 'pure', 'speculation', '.']","It had no basis, just pure speculation."
"['sometimes', 'well', 'there', ""'s"", 'definitely', 'a', 'lot', 'more', 'hitting']",sometimes well there's definitely a lot more hitting
"['yeah', 'uh', '-', 'huh', 'yeah', 'it', ""'s"", 'one', 'of', 'the', 'things', 'uh', 'if', 'you', 'read', 'in', 'the', 'newspapers', 'and', 'stuff', 'he', ""'s"", 'the', 'critics', 'really', 'like', 'it', 'or', 'they', 'really', 'do', ""n't""]",yeah uh-huh yeah it's one of the things uh if you read in the newspapers and stuff he's the critics really like it or they really don't
"['The', 'Loire', 'stopped', 'being', 'a', 'vital', 'highway', 'shortly', 'after', 'the', 'revolution', '.']",The Loire stopped being a vital highway shortly after the revolution.
"['Mykonos', 'has', 'had', 'a', 'head', 'start', 'as', 'far', 'as', 'diving', 'is', 'concerned', 'because', 'it', 'was', 'never', 'banned', 'here', '(', 'after', 'all', ',', 'there', 'are', 'no', 'ancient', 'sites', 'to', 'protect', ')', '.']","Mykonos has had a head start as far as diving is concerned because it was never banned here (after all, there are no ancient sites to protect)."
"['The', 'state', 'parks', 'are', 'almost', 'always', 'kept', 'in', 'good', 'condition', '.']",The state parks are almost always kept in good condition.
"['Puglia', 'is', 'crammed', 'with', 'tourism', '.']",Puglia is crammed with tourism.
"['A', 'conventional', 'siege', 'was', 'useless', 'against', 'such', 'a', 'seemingly', 'impregnable', 'rock', ',', 'however', ',', 'and', 'with', 'so', 'much', 'food', 'and', 'water', 'the', 'Zealots', 'could', 'not', 'be', 'starved', 'into', 'submission', '.']","A conventional siege was useless against such a seemingly impregnable rock, however, and with so much food and water the Zealots could not be starved into submission."
"['At', 'the', 'end', 'of', 'the', 'Wars', 'of', 'Spanish', ',', 'Austrian', ',', 'and', 'Polish', 'Succession', ',', 'the', 'Austrians', 'had', 'taken', 'over', 'northern', 'Italy', 'from', 'the', 'Spanish', '.']","At the end of the Wars of Spanish, Austrian, and Polish Succession, the Austrians had taken over northern Italy from the Spanish."
"['I', 'never', 'even', 'gave', 'it', 'much', 'thought', '.']",I never even gave it much thought.
"['Do', 'you', 'think', 'Mrs.', 'Inglethorp', 'made', 'a', 'will', 'leaving', 'all', 'her', 'money', 'to', 'Miss', 'Howard', '?', 'I', 'asked', 'in', 'a', 'low', 'voice', ',', 'with', 'some', 'curiosity', '.']","Do you think Mrs. Inglethorp made a will leaving all her money to Miss Howard? I asked in a low voice, with some curiosity."
"['She', 'was', 'unsure', 'of', 'how', 'accurate', 'her', 'notes', 'were', '.']",She was unsure of how accurate her notes were.
"['Larger', 'ski', 'resorts', 'are', 'actually', '20', 'minutes', 'away', 'by', 'foot', '.']",Larger ski resorts are actually 20 minutes away by foot.
"['Perhaps', ""San'doro"", ""'s"", 'views', 'had', 'grown', 'into', 'him', '.']",Perhaps San'doro's views had grown into him.
"['One', 'questions', 'your', 'dedication', '.']",One questions your dedication.
"['yeah', 'that', ""'s"", 'up', 'here', 'in', 'New', 'England', 'that', ""'s"", 'we', 'call', 'that', 'backpacking', 'which', 'is', 'the', 'same', 'thing', 'which', 'is', 'you', ""'re"", 'you', ""'ve"", 'got', 'everything', 'on', 'your', 'back', 'you', 'know', 'an', 'aluminum', 'camp', 'frame', 'uh']",yeah that's up here in New England that's we call that backpacking which is the same thing which is you're you've got everything on your back you know an aluminum camp frame uh
"['He', 'said', 'not', 'to', 'worry', '.']",He said not to worry.
"['who', 'can', 'blame', 'who', 'is', 'confused', 'about', 'our', 'schedule', '?']",who can blame who is confused about our schedule?
"['We', 'hated', 'the', 'restaurant', 'in', 'Salisbury', ',', 'it', 'was', 'really', 'expensive', 'to', 'eat', 'at', '.']","We hated the restaurant in Salisbury, it was really expensive to eat at."
"['The', 'judge', 'gave', 'vent', 'to', 'a', 'faint', 'murmur', 'of', 'disapprobation', ',', 'and', 'the', 'prisoner', 'in', 'the', 'dock', 'leant', 'forward', 'angrily', '.']","The judge gave vent to a faint murmur of disapprobation, and the prisoner in the dock leant forward angrily."
"['Duke', 'William', 'returned', 'from', 'his', 'conquest', 'of', 'England', 'to', 'attend', 'the', 'consecration', 'of', 'Notre', '-', 'Dame', 'in', '1067', '.']",Duke William returned from his conquest of England to attend the consecration of Notre-Dame in 1067.
"['It', 'features', 'over', '50', 'outlets', 'for', 'discounted', 'designer', 'fashions', ',', 'from', 'Armani', 'to', 'DKNY', '.']","It features over 50 outlets for discounted designer fashions, from Armani to DKNY."
